PMT_ID,CircleNo,PositionNo,UpOrDown(0=Up 1=Down),PMTType,Channel(0-2),X,Y,Z,Theta,Phi,GCU,BECID,RMU_ID,RMU_2nd
246,54,4,0,2,0,-4768.9,-1719.78,18761.14,15.121,-160.1695,4695,45.0,5,5.0-3.0
247,54,5,0,2,1,-4559.09,-2216.94,18761.14,15.121,-154.0678,4695,45.0,5,5.0-3.0
248,54,6,0,2,2,-4297.61,-2688.98,18761.14,15.121,-147.9661,4695,45.0,5,5.0-3.0
249,54,7,0,2,2,-3987.44,-3130.56,18761.14,15.121,-141.8644,4801,45.0,5,5.0-3.0
250,54,8,0,2,1,-3632.1,-3536.66,18761.14,15.121,-135.7628,4801,45.0,5,5.0-3.0
251,54,9,0,2,0,-3235.6,-3902.69,18761.14,15.121,-129.6611,4801,45.0,5,5.0-3.0
252,54,10,0,2,0,-2802.43,-4224.51,18761.14,15.121,-123.5593,4547,45.0,5,5.0-3.0
253,54,11,0,2,1,-2337.52,-4498.45,18761.14,15.121,-117.4576,4547,45.0,5,5.0-3.0
254,54,12,0,2,2,-1846.12,-4721.43,18761.14,15.121,-111.3559,4547,45.0,5,5.0-3.0
255,54,13,0,2,2,-1333.81,-4890.92,18761.14,15.121,-105.2543,6407,47.0,5,5.0-3.0
256,54,14,0,2,1,-806.376,-5004.98,18761.14,15.121,-99.1525,6407,47.0,5,5.0-3.0
257,54,15,0,2,0,-269.811,-5062.34,18761.14,15.121,-93.0508,6407,47.0,5,5.0-3.0
258,54,16,0,2,0,269.8113,-5062.34,18761.14,15.121,-86.9492,3063,47.0,5,5.0-3.0
259,54,17,0,2,1,806.3765,-5004.98,18761.14,15.121,-80.8475,3063,47.0,5,5.0-3.0
260,54,18,0,2,2,1333.805,-4890.92,18761.14,15.121,-74.7458,3063,47.0,5,5.0-3.0
261,54,19,0,2,2,1846.121,-4721.43,18761.14,15.121,-68.6441,4374,11.0,7,7.0-2.0
262,54,20,0,2,1,2337.52,-4498.45,18761.14,15.121,-62.5424,4374,11.0,7,7.0-2.0
263,54,21,0,2,0,2802.434,-4224.51,18761.14,15.121,-56.4407,4374,11.0,7,7.0-2.0
264,54,22,0,2,0,3235.595,-3902.69,18761.14,15.121,-50.339,3728,11.0,7,7.0-2.0
265,54,23,0,2,1,3632.096,-3536.66,18761.14,15.121,-44.2373,3728,11.0,7,7.0-2.0
266,54,24,0,2,2,3987.444,-3130.56,18761.14,15.121,-38.1356,3728,11.0,7,7.0-2.0
267,54,25,0,2,2,4297.612,-2688.98,18761.14,15.121,-32.0339,3672,11.0,7,7.0-2.0
268,54,26,0,2,1,4559.086,-2216.94,18761.14,15.121,-25.9322,3672,11.0,7,7.0-2.0
269,54,27,0,2,0,4768.904,-1719.78,18761.14,15.121,-19.8305,3672,11.0,7,7.0-2.0
270,54,28,0,1,0,4924.689,-1203.13,18761.14,15.121,-13.7288,4249,11.0,7,7.0-2.0
271,54,29,0,2,1,5024.675,-672.855,18761.14,15.121,-7.6271,4249,11.0,7,7.0-2.0
272,54,30,0,1,2,5067.729,-134.953,18761.14,15.121,-1.5254,4249,11.0,7,7.0-2.0
273,54,31,0,2,2,5053.364,404.4776,18761.14,15.121,4.5763,5266,146.0,3,3.0-3.0
274,54,32,0,1,1,4981.743,939.326,18761.14,15.121,10.678,5266,146.0,3,3.0-3.0
275,54,33,0,2,0,4853.676,1463.531,18761.14,15.121,16.7797,5266,146.0,3,3.0-3.0
276,54,34,0,1,0,4670.615,1971.154,18761.14,15.121,22.8814,3567,146.0,3,3.0-3.0
277,54,35,0,2,1,4434.634,2456.443,18761.14,15.121,28.983,3567,146.0,3,3.0-3.0
278,54,36,0,1,2,4148.407,2913.9,18761.14,15.121,35.0847,3567,146.0,3,3.0-3.0
279,54,37,0,2,2,3815.177,3338.34,18761.14,15.121,41.1864,4441,14.0,4,4.0-3.0
280,54,38,0,1,1,3438.72,3724.957,18761.14,15.121,47.2881,4441,14.0,4,4.0-3.0
281,54,39,0,2,0,3023.3,4069.368,18761.14,15.121,53.3898,4441,14.0,4,4.0-3.0
282,54,40,0,1,2,2573.625,4367.671,18761.14,15.121,59.4915,6870,14.0,4,4.0-3.0
283,54,41,0,2,1,2094.79,4616.487,18761.14,15.121,65.5932,6870,14.0,4,4.0-3.0
284,54,42,0,1,0,1592.22,4812.996,18761.14,15.121,71.6949,6870,14.0,4,4.0-3.0
285,54,43,0,2,2,1071.61,4954.972,18761.14,15.121,77.7966,5857,14.0,4,4.0-3.0
286,54,44,0,1,1,538.8573,5040.806,18761.14,15.121,83.8983,5857,14.0,4,4.0-3.0
287,54,45,0,2,0,0.0,5069.526,18761.14,15.121,90.0,5857,14.0,4,4.0-3.0
288,54,46,0,1,0,-538.858,5040.806,18761.14,15.121,96.1017,3406,14.0,4,4.0-3.0
289,54,47,0,2,1,-1071.61,4954.972,18761.14,15.121,102.2034,3406,14.0,4,4.0-3.0
290,54,48,0,1,2,-1592.22,4812.996,18761.14,15.121,108.3051,4576,50.0,4,4.0-1.0
291,54,49,0,2,1,-2094.79,4616.486,18761.14,15.121,114.4068,4576,50.0,4,4.0-1.0
292,54,50,0,1,0,-2573.62,4367.67,18761.14,15.121,120.5084,4576,50.0,4,4.0-1.0
293,54,51,0,2,0,-3023.3,4069.367,18761.14,15.121,126.6102,4137,50.0,4,4.0-1.0
294,54,52,0,1,1,-3438.72,3724.956,18761.14,15.121,132.7119,4137,50.0,4,4.0-1.0
295,54,53,0,2,2,-3815.18,3338.34,18761.14,15.121,138.8136,4137,50.0,4,4.0-1.0
296,54,54,0,1,2,-4148.41,2913.899,18761.14,15.121,144.9153,3729,50.0,4,4.0-1.0
297,54,55,0,2,1,-4434.63,2456.443,18761.14,15.121,151.0169,3729,50.0,4,4.0-1.0
298,54,56,0,1,0,-4670.61,1971.154,18761.14,15.121,157.1186,3729,50.0,4,4.0-1.0
299,54,57,0,2,0,-4853.68,1463.531,18761.14,15.121,163.2204,4191,50.0,4,4.0-1.0
300,54,58,0,1,1,-4981.74,939.3256,18761.14,15.121,169.322,4191,50.0,4,4.0-1.0
301,54,59,0,2,2,-5053.36,404.4772,18761.14,15.121,175.4237,4191,50.0,4,4.0-1.0
302,53,1,0,2,0,-5567.44,-404.338,18615.06,16.6924,-175.8462,4929,114.0,7,7.0-3.0
303,53,2,0,2,0,-5502.42,-939.786,18615.06,16.6924,-170.3077,3885,114.0,7,7.0-3.0
304,53,3,0,2,1,-5386.03,-1466.46,18615.06,16.6924,-164.7692,3885,114.0,7,7.0-3.0
305,53,4,0,2,2,-5219.36,-1979.44,18615.06,16.6924,-159.2308,3885,114.0,7,7.0-3.0
306,53,5,0,2,2,-5003.95,-2473.94,18615.06,16.6924,-153.6923,3407,114.0,7,7.0-3.0
307,53,6,0,2,1,-4741.82,-2945.34,18615.06,16.6924,-148.1539,3407,114.0,7,7.0-3.0
308,53,7,0,1,0,-4435.41,-3389.24,18615.06,16.6924,-142.6154,3407,114.0,7,7.0-3.0
309,53,8,0,2,0,-4087.6,-3801.5,18615.06,16.6924,-137.0769,5261,114.0,7,7.0-3.0
310,53,9,0,1,1,-3701.62,-4178.26,18615.06,16.6924,-131.5385,5261,114.0,7,7.0-3.0
311,53,10,0,2,2,-3281.08,-4516.01,18615.06,16.6924,-126.0001,5261,114.0,7,7.0-3.0
312,53,11,0,1,2,-2829.9,-4811.6,18615.06,16.6924,-120.4615,6323,47.0,5,5.0-3.0
313,53,12,0,2,1,-2352.3,-5062.26,18615.06,16.6924,-114.9231,6323,47.0,5,5.0-3.0
314,53,13,0,1,0,-1852.74,-5265.66,18615.06,16.6924,-109.3846,6323,47.0,5,5.0-3.0
315,53,14,0,2,2,-1335.88,-5419.9,18615.06,16.6924,-103.8461,5028,47.0,5,5.0-3.0
316,53,15,0,2,1,-806.552,-5523.52,18615.06,16.6924,-98.3077,5028,47.0,5,5.0-3.0
317,53,16,0,2,0,-269.69,-5575.58,18615.06,16.6924,-92.7692,5028,47.0,5,5.0-3.0
318,53,17,0,2,0,269.6899,-5575.58,18615.06,16.6924,-87.2308,3198,47.0,5,5.0-3.0
319,53,18,0,2,1,806.5522,-5523.52,18615.06,16.6924,-81.6923,3198,47.0,5,5.0-3.0
320,53,19,0,2,2,1335.884,-5419.9,18615.06,16.6924,-76.1539,3198,47.0,5,5.0-3.0
321,53,20,0,1,2,1852.743,-5265.66,18615.06,16.6924,-70.6154,4134,11.0,7,7.0-2.0
322,53,21,0,2,1,2352.303,-5062.26,18615.06,16.6924,-65.0769,4134,11.0,7,7.0-2.0
323,53,22,0,1,0,2829.901,-4811.6,18615.06,16.6924,-59.5385,4134,11.0,7,7.0-2.0
324,53,23,0,2,0,3281.076,-4516.01,18615.06,16.6924,-54.0,4635,11.0,7,7.0-2.0
325,53,24,0,1,1,3701.617,-4178.26,18615.06,16.6924,-48.4615,4635,11.0,7,7.0-2.0
326,53,25,0,2,2,4087.597,-3801.5,18615.06,16.6924,-42.9231,4635,11.0,7,7.0-2.0
327,53,26,0,1,0,4435.413,-3389.24,18615.06,16.6924,-37.3846,4183,11.0,7,7.0-2.0
328,53,27,0,2,1,4741.816,-2945.34,18615.06,16.6924,-31.8461,4183,11.0,7,7.0-2.0
329,53,28,0,2,2,5003.945,-2473.94,18615.06,16.6924,-26.3077,4183,11.0,7,7.0-2.0
330,53,29,0,2,2,5219.355,-1979.44,18615.06,16.6924,-20.7692,4792,11.0,7,7.0-2.0
331,53,30,0,2,1,5386.033,-1466.46,18615.06,16.6924,-15.2308,4792,11.0,7,7.0-2.0
332,53,31,0,2,0,5502.422,-939.786,18615.06,16.6924,-9.6923,4792,11.0,7,7.0-2.0
333,53,32,0,2,0,5567.438,-404.338,18615.06,16.6924,-4.1538,3645,72.0,1,1.0-3.0
334,53,33,0,1,1,5580.471,134.8839,18615.06,16.6924,1.3846,3645,72.0,1,1.0-3.0
335,53,34,0,2,2,5541.401,672.8476,18615.06,16.6924,6.9231,3645,72.0,1,1.0-3.0
336,53,35,0,1,2,5450.593,1204.529,18615.06,16.6924,12.4615,3792,72.0,1,1.0-3.0
337,53,36,0,2,1,5308.894,1724.963,18615.06,16.6924,18.0,3792,72.0,1,1.0-3.0
338,53,37,0,1,0,5117.627,2229.293,18615.06,16.6924,23.5385,3792,72.0,1,1.0-3.0
339,53,38,0,2,2,4878.578,2712.808,18615.06,16.6924,29.0769,6377,72.0,1,1.0-3.0
340,53,39,0,1,1,4593.979,3170.994,18615.06,16.6924,34.6154,6377,72.0,1,1.0-3.0
341,53,40,0,2,0,4266.488,3599.574,18615.06,16.6924,40.1538,6377,72.0,1,1.0-3.0
342,53,41,0,2,0,3899.161,3994.545,18615.06,16.6924,45.6923,4634,14.0,4,4.0-3.0
343,53,42,0,2,1,3495.429,4352.22,18615.06,16.6924,51.2308,4634,14.0,4,4.0-3.0
344,53,43,0,2,2,3059.061,4669.26,18615.06,16.6924,56.7692,4634,14.0,4,4.0-3.0
345,53,44,0,2,0,2594.132,4942.704,18615.06,16.6924,62.3077,3834,14.0,4,4.0-3.0
346,53,45,0,2,1,2104.981,5170.0,18615.06,16.6924,67.8462,3834,14.0,4,4.0-3.0
347,53,46,0,1,2,1596.177,5349.025,18615.06,16.6924,73.3846,3834,14.0,4,4.0-3.0
348,53,47,0,2,0,1072.471,5478.107,18615.06,16.6924,78.9231,5878,14.0,4,4.0-3.0
349,53,48,0,1,1,538.7502,5556.041,18615.06,16.6924,84.4615,5878,14.0,4,4.0-3.0
350,53,49,0,2,2,0.0,5582.101,18615.06,16.6924,90.0,5878,14.0,4,4.0-3.0
351,53,50,0,1,0,-538.75,5556.042,18615.06,16.6924,95.5385,3312,14.0,4,4.0-3.0
352,53,51,0,2,1,-1072.47,5478.107,18615.06,16.6924,101.0769,3312,14.0,4,4.0-3.0
353,53,52,0,1,0,-1596.18,5349.025,18615.06,16.6924,106.6154,3613,50.0,4,4.0-1.0
354,53,53,0,2,1,-2104.98,5170.0,18615.06,16.6924,112.1538,3613,50.0,4,4.0-1.0
355,53,54,0,2,2,-2594.13,4942.705,18615.06,16.6924,117.6923,3613,50.0,4,4.0-1.0
356,53,55,0,2,2,-3059.06,4669.261,18615.06,16.6924,123.2308,3828,50.0,4,4.0-1.0
357,53,56,0,2,1,-3495.43,4352.221,18615.06,16.6924,128.7692,3828,50.0,4,4.0-1.0
358,53,57,0,2,0,-3899.16,3994.546,18615.06,16.6924,134.3077,3828,50.0,4,4.0-1.0
359,53,58,0,2,0,-4266.49,3599.574,18615.06,16.6924,139.8462,3771,50.0,4,4.0-1.0
360,53,59,0,1,1,-4593.98,3170.995,18615.06,16.6924,145.3846,3771,50.0,4,4.0-1.0
361,53,60,0,2,2,-4878.58,2712.808,18615.06,16.6924,150.9231,3771,50.0,4,4.0-1.0
362,53,61,0,1,2,-5117.63,2229.293,18615.06,16.6924,156.4616,6086,50.0,4,4.0-1.0
363,53,62,0,2,1,-5308.89,1724.964,18615.06,16.6924,162.0,6086,50.0,4,4.0-1.0
364,53,63,0,1,0,-5450.59,1204.529,18615.06,16.6924,167.5385,6086,50.0,4,4.0-1.0
365,53,64,0,2,2,-5541.4,672.8478,18615.06,16.6924,173.0769,4929,114.0,7,7.0-3.0
366,53,65,0,1,1,-5580.47,134.8846,18615.06,16.6924,178.6154,4929,114.0,7,7.0-3.0
367,52,1,0,2,0,-6073.59,-453.222,18454.98,18.2638,-175.7324,3611,114.0,7,7.0-3.0
368,52,2,0,2,1,-6009.77,-988.233,18454.98,18.2638,-170.662,6685,114.0,7,7.0-3.0
369,52,3,0,2,2,-5741.89,-2030.93,18454.98,18.2638,-160.5211,6685,114.0,7,7.0-3.0
370,52,4,0,1,0,-5539.92,-2530.45,18454.98,18.2638,-155.4507,6685,114.0,7,7.0-3.0
371,52,5,0,1,0,-5007.85,-3466.32,18454.98,18.2638,-145.3099,4383,114.0,7,7.0-3.0
372,52,6,0,2,1,-4681.9,-3895.35,18454.98,18.2638,-140.2395,4383,114.0,7,7.0-3.0
373,52,7,0,2,2,-4319.3,-4293.89,18454.98,18.2638,-135.169,4383,114.0,7,7.0-3.0
374,52,8,0,2,1,-3495.81,-4987.31,18454.98,18.2638,-125.0282,4059,47.0,5,5.0-3.0
375,52,9,0,1,2,-3041.35,-5276.75,18454.98,18.2638,-119.9578,4059,47.0,5,5.0-3.0
376,52,10,0,1,0,-2064.77,-5729.8,18454.98,18.2638,-109.817,4059,47.0,5,5.0-3.0
377,52,11,0,2,0,-1550.29,-5889.87,18454.98,18.2638,-104.7465,2369,47.0,5,5.0-3.0
378,52,12,0,2,1,-1023.67,-6003.83,18454.98,18.2638,-99.676,2369,47.0,5,5.0-3.0
379,52,13,0,2,2,49.4058,-6090.28,18454.98,18.2638,-89.5352,2369,47.0,5,5.0-3.0
380,52,14,0,1,2,587.4717,-6062.08,18454.98,18.2638,-84.4648,5003,47.0,5,5.0-3.0
381,52,15,0,1,1,1645.635,-5863.94,18454.98,18.2638,-74.3239,5003,47.0,5,5.0-3.0
382,52,16,0,2,0,2157.451,-5695.55,18454.98,18.2638,-69.2535,5003,47.0,5,5.0-3.0
383,52,17,0,2,2,2652.382,-5482.59,18454.98,18.2638,-64.1831,3651,11.0,7,7.0-2.0
384,52,18,0,2,1,3576.258,-4929.94,18454.98,18.2638,-54.0423,3651,11.0,7,7.0-2.0
385,52,19,0,1,0,3997.971,-4594.58,18454.98,18.2638,-48.9719,3651,11.0,7,7.0-2.0
386,52,20,0,2,0,4744.475,-3818.88,18454.98,18.2638,-38.831,3612,11.0,7,7.0-2.0
387,52,21,0,1,1,5063.423,-3384.62,18454.98,18.2638,-33.7606,3612,11.0,7,7.0-2.0
388,52,22,0,2,2,5342.742,-2923.87,18454.98,18.2638,-28.6901,3612,11.0,7,7.0-2.0
389,52,23,0,2,2,5774.079,-1937.51,18454.98,18.2638,-18.5493,4233,11.0,7,7.0-2.0
390,52,24,0,1,1,5922.72,-1419.61,18454.98,18.2638,-13.4789,4233,11.0,7,7.0-2.0
391,52,25,0,2,0,6080.144,-354.628,18454.98,18.2638,-3.338,4233,11.0,7,7.0-2.0
392,52,26,0,2,0,6087.693,184.123,18454.98,18.2638,1.7324,3430,72.0,1,1.0-3.0
393,52,27,0,2,1,6047.598,721.4335,18454.98,18.2638,6.8028,3430,72.0,1,1.0-3.0
394,52,28,0,2,2,5826.1,1774.955,18454.98,18.2638,16.9437,3430,72.0,1,1.0-3.0
395,52,29,0,1,0,5646.431,2282.92,18454.98,18.2638,22.0141,4603,72.0,1,1.0-3.0
396,52,30,0,2,1,5422.571,2773.019,18454.98,18.2638,27.0845,4603,72.0,1,1.0-3.0
397,52,31,0,1,2,4849.617,3684.443,18454.98,18.2638,37.2254,4603,72.0,1,1.0-3.0
398,52,32,0,2,2,4505.009,4098.634,18454.98,18.2638,42.2958,5842,14.0,4,4.0-3.0
399,52,33,0,2,1,3712.99,4827.796,18454.98,18.2638,52.4366,5842,14.0,4,4.0-3.0
400,52,34,0,1,0,3271.779,5137.058,18454.98,18.2638,57.507,5842,14.0,4,4.0-3.0
401,52,35,0,1,1,2804.962,5406.116,18454.98,18.2638,62.5775,3274,14.0,4,4.0-3.0
402,52,36,0,1,2,1809.296,5815.527,18454.98,18.2638,72.7183,3274,14.0,4,4.0-3.0
403,52,37,0,2,0,1288.239,5952.676,18454.98,18.2638,77.7887,3274,14.0,4,4.0-3.0
404,52,38,0,2,2,220.0356,6086.501,18454.98,18.2638,87.9296,6029,14.0,4,4.0-3.0
405,52,39,0,2,1,-318.751,6082.13,18454.98,18.2638,93.0,6029,14.0,4,4.0-3.0
406,52,40,0,1,0,-855.043,6030.159,18454.98,18.2638,98.0704,6029,14.0,4,4.0-3.0
407,52,41,0,2,1,-1903.41,5785.409,18454.98,18.2638,108.2113,4129,50.0,4,4.0-1.0
408,52,42,0,2,2,-2407.27,5594.546,18454.98,18.2638,113.2817,4129,50.0,4,4.0-1.0
409,52,43,0,2,0,-3354.69,5083.303,18454.98,18.2638,123.4225,4129,50.0,4,4.0-1.0
410,52,44,0,2,0,-3790.83,4766.923,18454.98,18.2638,128.493,3942,50.0,4,4.0-1.0
411,52,45,0,1,1,-4197.29,4413.236,18454.98,18.2638,133.5634,3942,50.0,4,4.0-1.0
412,52,46,0,1,2,-4908.75,3605.28,18454.98,18.2638,143.7042,3942,50.0,4,4.0-1.0
413,52,47,0,2,0,-5208.18,3157.336,18454.98,18.2638,148.7747,3957,50.0,4,4.0-1.0
414,52,48,0,2,1,-5682.72,2191.016,18454.98,18.2638,158.9155,3957,50.0,4,4.0-1.0
415,52,49,0,2,2,-5854.13,1680.202,18454.98,18.2638,163.9859,3957,50.0,4,4.0-1.0
416,52,50,0,1,2,-5979.72,1156.238,18454.98,18.2638,169.0563,3611,114.0,7,7.0-3.0
417,52,51,0,1,1,-6089.88,85.336,18454.98,18.2638,179.1972,3611,114.0,7,7.0-3.0
418,51,1,0,2,1,-6517.21,-197.114,18307.58,19.6032,-178.2676,3748,114.0,7,7.0-3.0
419,51,2,0,2,0,-6474.28,-772.334,18307.58,19.6032,-173.1972,3748,114.0,7,7.0-3.0
420,51,3,0,2,2,-6380.69,-1341.51,18307.58,19.6032,-168.1268,1219,114.0,7,7.0-3.0
421,51,4,0,2,1,-6237.16,-1900.19,18307.58,19.6032,-163.0563,1219,114.0,7,7.0-3.0
422,51,5,0,1,0,-6044.81,-2443.99,18307.58,19.6032,-157.9859,1219,114.0,7,7.0-3.0
423,51,6,0,2,2,-5805.16,-2968.67,18307.58,19.6032,-152.9155,6212,114.0,7,7.0-3.0
424,51,7,0,2,1,-5520.07,-3470.11,18307.58,19.6032,-147.8451,6212,114.0,7,7.0-3.0
425,51,8,0,1,0,-5191.78,-3944.4,18307.58,19.6032,-142.7746,6212,114.0,7,7.0-3.0
426,51,9,0,2,2,-4822.86,-4387.81,18307.58,19.6032,-137.7043,4941,114.0,7,7.0-3.0
427,51,10,0,1,1,-4416.19,-4796.89,18307.58,19.6032,-132.6338,4941,114.0,7,7.0-3.0
428,51,11,0,2,0,-3974.96,-5168.42,18307.58,19.6032,-127.5634,4941,114.0,7,7.0-3.0
429,51,12,0,1,0,-3502.62,-5499.5,18307.58,19.6032,-122.493,4074,47.0,5,5.0-3.0
430,51,13,0,1,1,-3002.87,-5787.54,18307.58,19.6032,-117.4226,4074,47.0,5,5.0-3.0
431,51,14,0,2,2,-2479.61,-6030.29,18307.58,19.6032,-112.3521,4074,47.0,5,5.0-3.0
432,51,15,0,1,0,-1936.95,-6225.84,18307.58,19.6032,-107.2817,3104,47.0,5,5.0-3.0
433,51,16,0,2,1,-1379.13,-6372.66,18307.58,19.6032,-102.2113,3104,47.0,5,5.0-3.0
434,51,17,0,1,2,-810.517,-6469.61,18307.58,19.6032,-97.1408,3104,47.0,5,5.0-3.0
435,51,18,0,2,0,-235.56,-6515.93,18307.58,19.6032,-92.0704,5533,47.0,5,5.0-3.0
436,51,19,0,2,1,341.24,-6511.25,18307.58,19.6032,-87.0,5533,47.0,5,5.0-3.0
437,51,20,0,2,2,915.3698,-6455.61,18307.58,19.6032,-81.9296,5533,47.0,5,5.0-3.0
438,51,21,0,2,2,1482.335,-6349.45,18307.58,19.6032,-76.8592,5985,47.0,5,5.0-3.0
439,51,22,0,1,1,2037.7,-6193.6,18307.58,19.6032,-71.7887,5985,47.0,5,5.0-3.0
440,51,23,0,2,0,2577.117,-5989.27,18307.58,19.6032,-66.7183,5985,47.0,5,5.0-3.0
441,51,24,0,1,0,3096.364,-5738.06,18307.58,19.6032,-61.6479,6479,11.0,7,7.0-2.0
442,51,25,0,2,1,3591.378,-5441.95,18307.58,19.6032,-56.5775,6479,11.0,7,7.0-2.0
443,51,26,0,2,2,4058.285,-5103.25,18307.58,19.6032,-51.507,6479,11.0,7,7.0-2.0
444,51,27,0,1,0,4493.43,-4724.61,18307.58,19.6032,-46.4366,3737,11.0,7,7.0-2.0
445,51,28,0,2,1,4893.408,-4308.99,18307.58,19.6032,-41.3662,3737,11.0,7,7.0-2.0
446,51,29,0,2,2,5255.089,-3859.65,18307.58,19.6032,-36.2958,3737,11.0,7,7.0-2.0
447,51,30,0,2,2,5575.641,-3380.1,18307.58,19.6032,-31.2253,3426,11.0,7,7.0-2.0
448,51,31,0,1,1,5852.556,-2874.1,18307.58,19.6032,-26.1549,3426,11.0,7,7.0-2.0
449,51,32,0,2,0,6083.667,-2345.6,18307.58,19.6032,-21.0845,3426,11.0,7,7.0-2.0
450,51,33,0,2,0,6267.165,-1798.75,18307.58,19.6032,-16.0141,2823,11.0,7,7.0-2.0
451,51,34,0,1,1,6401.614,-1237.82,18307.58,19.6032,-10.9437,2823,11.0,7,7.0-2.0
452,51,35,0,2,2,6485.962,-667.197,18307.58,19.6032,-5.8732,2823,11.0,7,7.0-2.0
453,51,36,0,1,0,6519.548,-91.3571,18307.58,19.6032,-0.8028,3928,72.0,1,1.0-3.0
454,51,37,0,2,1,6502.11,485.199,18307.58,19.6032,4.2676,3928,72.0,1,1.0-3.0
455,51,38,0,1,2,6433.784,1057.957,18307.58,19.6032,9.338,3928,72.0,1,1.0-3.0
456,51,39,0,1,0,6315.105,1622.436,18307.58,19.6032,14.4084,3716,72.0,1,1.0-3.0
457,51,40,0,2,1,6147.002,2174.216,18307.58,19.6032,19.4789,3716,72.0,1,1.0-3.0
458,51,41,0,2,2,5930.79,2708.981,18307.58,19.6032,24.5493,3716,72.0,1,1.0-3.0
459,51,42,0,2,2,5668.162,3222.544,18307.58,19.6032,29.6197,5363,72.0,1,1.0-3.0
460,51,43,0,1,1,5361.172,3710.886,18307.58,19.6032,34.6901,5363,72.0,1,1.0-3.0
461,51,44,0,2,0,5012.225,4170.186,18307.58,19.6032,39.7606,5363,72.0,1,1.0-3.0
462,51,45,0,2,0,4624.049,4596.848,18307.58,19.6032,44.831,3622,14.0,4,4.0-3.0
463,51,46,0,1,1,4199.684,4987.534,18307.58,19.6032,49.9014,3622,14.0,4,4.0-3.0
464,51,47,0,2,2,3742.451,5339.186,18307.58,19.6032,54.9718,3622,14.0,4,4.0-3.0
465,51,48,0,2,2,3255.929,5649.051,18307.58,19.6032,60.0423,3370,14.0,4,4.0-3.0
466,51,49,0,2,1,2743.924,5914.704,18307.58,19.6032,65.1127,3370,14.0,4,4.0-3.0
467,51,50,0,1,0,2210.444,6134.067,18307.58,19.6032,70.1831,3370,14.0,4,4.0-3.0
468,51,51,0,2,2,1659.665,6305.423,18307.58,19.6032,75.2535,2926,14.0,4,4.0-3.0
469,51,52,0,2,1,1095.896,6427.43,18307.58,19.6032,80.3239,2926,14.0,4,4.0-3.0
470,51,53,0,1,0,523.5506,6499.134,18307.58,19.6032,85.3944,2926,14.0,4,4.0-3.0
471,51,54,0,2,0,-52.8918,6519.973,18307.58,19.6032,90.4648,5158,14.0,4,4.0-3.0
472,51,55,0,1,1,-628.921,6489.785,18307.58,19.6032,95.5352,5158,14.0,4,4.0-3.0
473,51,56,0,2,2,-1200.03,6408.805,18307.58,19.6032,100.6057,5201,50.0,4,4.0-1.0
474,51,57,0,1,1,-1761.74,6277.668,18307.58,19.6032,105.676,5201,50.0,4,4.0-1.0
475,51,58,0,1,0,-2309.67,6097.399,18307.58,19.6032,110.7465,5201,50.0,4,4.0-1.0
476,51,59,0,2,0,-2839.52,5869.41,18307.58,19.6032,115.8169,5735,50.0,4,4.0-1.0
477,51,60,0,1,1,-3347.15,5595.485,18307.58,19.6032,120.8873,5735,50.0,4,4.0-1.0
478,51,61,0,2,2,-3828.58,5277.768,18307.58,19.6032,125.9578,5735,50.0,4,4.0-1.0
479,51,62,0,1,0,-4280.05,4918.745,18307.58,19.6032,131.0282,3992,50.0,4,4.0-1.0
480,51,63,0,2,1,-4698.02,4521.226,18307.58,19.6032,136.0986,3992,50.0,4,4.0-1.0
481,51,64,0,2,2,-5079.22,4088.322,18307.58,19.6032,141.169,3992,50.0,4,4.0-1.0
482,51,65,0,1,0,-5420.67,3623.422,18307.58,19.6032,146.2394,3966,50.0,4,4.0-1.0
483,51,66,0,2,1,-5719.7,3130.163,18307.58,19.6032,151.3099,3966,50.0,4,4.0-1.0
484,51,67,0,2,2,-5973.96,2612.407,18307.58,19.6032,156.3803,3966,50.0,4,4.0-1.0
485,51,68,0,2,2,-6181.47,2074.205,18307.58,19.6032,161.4507,3852,50.0,4,4.0-1.0
486,51,69,0,1,1,-6340.6,1519.77,18307.58,19.6032,166.5211,3852,50.0,4,4.0-1.0
487,51,70,0,2,0,-6450.1,953.4399,18307.58,19.6032,171.5916,3852,50.0,4,4.0-1.0
488,51,71,0,2,2,-6509.13,379.6485,18307.58,19.6032,176.662,3748,114.0,7,7.0-3.0
489,50,1,0,1,1,-7019.78,0.0,18121.89,21.1746,180.0,3508,114.0,7,7.0-3.0
490,50,2,0,2,0,-6999.18,-537.359,18121.89,21.1746,-175.6098,3508,114.0,7,7.0-3.0
491,50,3,0,2,0,-6937.51,-1071.56,18121.89,21.1746,-171.2195,4241,114.0,7,7.0-3.0
492,50,4,0,1,1,-6835.13,-1599.48,18121.89,21.1746,-166.8293,4241,114.0,7,7.0-3.0
493,50,5,0,2,2,-6692.63,-2118.01,18121.89,21.1746,-162.439,4241,114.0,7,7.0-3.0
494,50,6,0,1,0,-6510.86,-2624.11,18121.89,21.1746,-158.0488,6143,114.0,7,7.0-3.0
495,50,7,0,1,1,-6290.88,-3114.82,18121.89,21.1746,-153.6585,6143,114.0,7,7.0-3.0
496,50,8,0,2,2,-6033.99,-3587.24,18121.89,21.1746,-149.2683,6143,114.0,7,7.0-3.0
497,50,9,0,1,0,-5741.68,-4038.61,18121.89,21.1746,-144.878,6260,114.0,7,7.0-3.0
